data_time,price
11:18.4,25249.6
11:18.4,25248.38
11:18.8,25248.38
11:20.4,25245.48
11:20.6,25245.48
11:21.9,25245.48
11:22.4,25246.49
11:22.7,25246.49
11:23.8,25246.49
11:24.4,25245.39
11:25.0,25245.39
11:25.8,25245.39
11:26.5,25243.23
11:27.0,25243.23
11:27.8,25243.23
11:28.4,25245.1
11:29.3,25245.1
11:29.9,25245.1
11:30.5,25245.39
11:31.3,25245.39
11:31.8,25245.39
11:32.4,25244.7
11:33.6,25244.7
11:33.8,25244.7
11:34.5,25240.69
11:35.7,25240.69
11:35.8,25240.69
11:36.4,25244.41
11:37.8,25244.41
11:37.8,25244.41
11:38.4,25243.94
11:39.8,25243.94
11:40.0,25243.94
11:40.4,25242.87
11:41.9,25242.87
11:42.2,25242.87
11:43.8,25241.06
11:43.8,25241.06
11:44.3,25241.06
11:44.4,25241.2
11:45.8,25241.2
11:46.5,25241.76
11:46.5,25241.76
11:46.9,25241.76
11:48.4,25241.51
11:48.6,25241.51
11:49.8,25241.51
11:50.5,25239.68
11:50.9,25239.68
11:53.8,25239.68
11:53.8,25240.17
11:53.8,25240.17
11:53.8,25240.17
11:54.5,25239.83
11:55.1,25239.83
11:55.8,25239.83
11:56.5,25241.93
11:57.2,25241.93
11:57.8,25241.93
11:58.5,25240.32
11:59.5,25240.32
11:59.9,25240.32
12:00.5,25241.37
12:01.5,25241.37
12:01.8,25241.37
12:02.4,25239.8
12:03.8,25239.8
12:03.9,25239.8
12:03.9,25239.8
12:04.5,25241.75
12:05.8,25241.75
12:05.9,25241.75
12:06.4,25237.24
12:07.8,25237.24
12:08.0,25237.24
12:08.4,25235.85
12:09.8,25235.85
12:10.2,25235.85
12:10.4,25238.15
12:11.9,25238.15
12:12.4,25238.15
12:12.4,25233.88
12:13.8,25233.88
12:14.5,25233.88
12:14.6,25230.85
12:15.8,25230.85
12:16.5,25230.28
12:16.7,25230.28
12:17.9,25230.28
12:18.4,25234.84
12:18.8,25234.84
12:19.8,25234.84
12:20.5,25231.06
12:21.0,25231.06
12:21.8,25231.06
12:22.5,25233.94
12:23.1,25233.94
12:23.8,25233.94
12:24.5,25230.67
12:25.3,25230.67
12:25.8,25230.67
12:26.5,25230.6
12:27.4,25230.6
12:27.8,25230.6
12:28.4,25230.05
12:29.7,25230.05
12:29.8,25230.05
12:30.5,25229.05
12:30.8,25229.05
12:31.7,25229.05
12:32.5,25227.9
12:33.9,25227.9
12:33.9,25227.9
12:34.5,25227.13
12:34.9,25227.13
12:36.1,25227.13
12:36.4,25228.57
12:36.9,25228.57
12:38.3,25228.57
12:38.4,25227.16
12:38.9,25227.16
12:40.5,25227.16
12:40.5,25229.34
12:41.9,25229.34
12:42.5,25225.77
12:42.5,25225.77
12:43.8,25225.77
12:44.4,25224.38
12:44.7,25224.38
12:45.9,25224.38
12:46.5,25225.79
12:46.9,25225.79
12:47.8,25225.79
12:48.5,25224.42
12:49.0,25224.42
12:49.8,25224.42
12:50.5,25222.33
12:51.3,25222.33
12:51.8,25222.33
12:52.4,25221.5
12:53.3,25221.5
12:53.8,25221.5
12:54.5,25219.18
12:55.5,25219.18
12:55.8,25219.18
12:56.5,25218.98
12:57.6,25218.98
12:57.8,25218.98
12:58.4,25219.71
12:59.8,25219.71
12:59.8,25219.71
13:00.5,25220.7
13:01.8,25220.7
13:01.9,25220.7
13:02.7,25218.67
13:03.7,25218.67
13:03.8,25218.67
13:04.2,25218.67
13:04.4,25214.89
13:05.8,25214.89
13:06.3,25214.89
13:06.4,25217.13
13:07.8,25217.13
13:08.5,25215.7
13:08.5,25215.7
13:09.8,25215.7
13:10.4,25211.43
13:10.6,25211.43
13:11.9,25211.43
13:12.5,25211.52
13:12.8,25211.52
13:13.8,25211.52
13:14.4,25210.81
13:14.9,25210.81
13:15.9,25210.81
13:16.5,25211.45
13:17.1,25211.45
13:17.9,25211.45
13:18.4,25210.4
13:19.2,25210.4
13:19.8,25210.4
13:20.5,25206.27
13:21.5,25206.27
13:21.8,25206.27
13:22.5,25207.17
13:22.8,25207.17
13:23.6,25207.17
13:24.5,25210.55
13:24.9,25210.55
13:25.7,25210.55
13:26.5,25209.62
13:27.8,25209.62
13:27.9,25209.62
13:28.4,25210.53
13:29.9,25210.53
13:30.0,25210.53
13:30.4,25210.15
13:31.8,25210.15
13:32.3,25210.15
13:32.4,25210.11
13:33.9,25210.11
13:34.4,25210.11
13:34.4,25211.35
13:34.9,25211.35
13:36.4,25215.82
13:36.5,25215.82
13:37.8,25215.82
13:38.5,25212.6
13:38.7,25212.6
13:39.8,25212.6
13:40.4,25210.61
13:41.0,25210.61
13:41.8,25210.61
13:42.5,25210.62
13:43.0,25210.62
13:43.8,25210.62
13:44.4,25212.48
13:45.2,25212.48
13:45.9,25212.48
13:46.4,25212.78
13:47.4,25212.78
13:47.8,25212.78
13:48.5,25209.14
13:49.6,25209.14
13:49.8,25209.14
13:50.5,25210.74
13:51.7,25210.74
13:51.8,25210.74
13:52.4,25214.93
13:53.8,25214.93
13:53.8,25214.93
13:54.5,25215.12
13:55.8,25215.12
13:55.9,25215.12
13:56.4,25213.93
13:58.8,25213.93
13:58.8,25213.93
13:58.8,25214.36
13:59.9,25214.36
14:00.3,25214.36
14:00.4,25217.01
14:00.8,25217.01
14:02.4,25217.2
14:02.4,25217.2
14:02.8,25217.2
14:03.7,25217.2
14:04.4,25215.22
14:04.6,25215.22
14:05.8,25215.22
14:06.4,25220.83
14:06.8,25220.83
14:07.8,25220.83
14:08.4,25218.27
14:08.9,25218.27
14:09.8,25218.27
14:10.4,25215.9
14:11.1,25215.9
14:11.9,25215.9
14:12.4,25215.97
14:13.2,25215.97
14:13.8,25215.97
14:14.4,25217.56
14:16.4,25217.56
14:16.4,25217.56
14:16.4,25219.39
14:17.6,25219.39
14:17.8,25219.39
14:18.4,25217.63
14:19.7,25217.63
14:19.8,25217.63
14:20.5,25216.11
14:21.8,25216.11
14:21.8,25216.11
14:22.4,25216.53
14:23.8,25216.53
14:24.0,25216.53
14:24.4,25217.52
14:25.8,25217.52
14:26.2,25217.52
14:26.4,25219.3
14:27.9,25219.3
14:28.4,25219.3
14:28.4,25218.98
14:29.8,25218.98
14:30.4,25220.3
14:30.5,25220.3
14:31.8,25220.3
14:32.4,25220.46
14:32.7,25220.46
14:32.8,25220.46
14:34.5,25221.15
14:34.8,25221.15
14:35.9,25221.15
14:36.4,25220.15
14:36.8,25220.15
14:36.9,25220.15
14:38.5,25219.38
14:39.1,25219.38
14:39.8,25219.38
14:40.4,25223.33
14:41.2,25223.33
14:41.9,25223.33
14:42.4,25220
14:43.4,25220
14:43.8,25220
14:44.5,25225.43
14:45.6,25225.43
14:45.8,25225.43
14:46.9,25220.7
14:47.7,25220.7
14:48.1,25220.7
14:48.4,25223.35
14:49.8,25223.35
14:49.9,25223.35
14:50.5,25220.87
14:51.8,25220.87
14:52.0,25220.87
14:52.5,25221.99
14:53.8,25221.99
14:54.3,25221.99
14:54.4,25221.5
14:55.8,25221.5
14:56.3,25221.5
14:56.4,25220.38
14:58.8,25220.38
14:58.8,25216.99
14:58.8,25216.99
14:59.9,25216.99
15:00.4,25216.71
15:00.7,25216.71
15:01.9,25216.71
15:02.5,25217.85
15:02.8,25217.85
15:02.8,25217.85
15:03.7,25217.85
15:04.4,25219.65
15:05.0,25219.65
15:05.8,25219.65
15:06.5,25220.95
15:07.1,25220.95
15:07.8,25220.95
15:08.4,25218.42
15:09.3,25218.42
15:09.8,25218.42
15:10.5,25220.31
15:11.6,25220.31
15:11.8,25220.31
15:12.5,25220.83
15:13.7,25220.83
15:13.8,25220.83
15:14.4,25220.26
15:15.9,25220.26
15:15.9,25220.26
15:16.4,25220.04
15:17.8,25220.04
15:18.0,25220.04
15:18.4,25217.9
15:19.8,25217.9
15:20.2,25217.9
15:20.5,25218.24
15:21.8,25218.24
15:22.3,25218.24
15:22.4,25218.25
15:23.8,25218.25
15:24.5,25216.72
15:24.5,25216.72
15:25.8,25216.72
15:26.5,25212.91
15:26.6,25212.91
15:26.8,25212.91
15:28.5,25212.48
15:28.8,25212.48
15:29.8,25212.48
15:30.8,25210.1
15:30.9,25210.1
15:31.8,25210.1
15:32.5,25211.3
15:32.8,25211.3
15:33.1,25211.3
15:34.4,25209.41
15:35.2,25209.41
15:35.8,25209.41
15:36.5,25212.79
15:36.8,25212.79
15:37.5,25212.79
15:38.5,25211.96
15:39.6,25211.96
15:39.8,25211.96
15:40.5,25211.71
15:41.8,25211.71
15:41.8,25211.71
15:42.5,25213.33
15:43.8,25213.33
15:43.9,25213.33
15:44.4,25211.11
15:45.9,25211.11
15:46.0,25211.11
15:46.4,25211.51
15:46.8,25211.51
15:48.2,25211.51
15:48.4,25212.28
15:49.8,25212.28
15:50.4,25212.28
15:50.4,25213.59
15:51.8,25213.59
15:52.4,25212.73
15:52.5,25212.73
15:53.8,25212.73
15:54.4,25214.87
15:54.7,25214.87
15:54.8,25214.87
15:56.4,25213.4
15:56.8,25213.4
15:57.9,25213.4
15:58.6,25212.48
15:59.0,25212.48
15:59.9,25212.48
16:00.4,25208.94
16:01.1,25208.94
16:01.8,25208.94
16:02.5,25208.96
16:03.3,25208.96
16:03.7,25208.96
16:03.8,25208.96
16:04.5,25207.97
16:05.5,25207.97
16:05.9,25207.97
16:06.5,25209.14
16:07.6,25209.14
16:07.8,25209.14
16:08.5,25207.31
16:09.8,25207.31
16:09.8,25207.31
16:10.4,25208.91
16:11.9,25208.91
16:11.9,25208.91
16:12.5,25210.42
16:13.8,25210.42
16:14.1,25210.42
16:14.5,25209.32
16:15.9,25209.32
16:16.2,25209.32
16:16.4,25211.37
16:17.8,25211.37
16:18.4,25211.37
16:18.4,25214.58
16:19.8,25214.58
16:20.5,25215.98
16:20.6,25215.98
16:21.8,25215.98
16:22.4,25215.72
16:22.7,25215.72
16:23.8,25215.72
16:24.5,25215.34
16:24.9,25215.34
16:25.8,25215.34
16:26.4,25215.56
16:27.0,25215.56
16:30.0,25215.56
16:30.0,25214.39
16:30.0,25214.39
16:30.1,25214.39
16:30.4,25215.52
16:31.8,25215.52
16:31.8,25215.52
16:32.5,25215.97
16:33.6,25215.97
16:33.8,25215.97
16:34.4,25213.4
16:34.8,25213.4
16:35.7,25213.4
16:36.5,25215.22
16:37.8,25215.22
16:37.8,25215.22
16:38.4,25213.87
16:39.8,25213.87
16:40.1,25213.87
16:40.5,25214.69
16:41.9,25214.69
16:42.2,25214.69
16:42.5,25214.72
16:43.8,25214.72
16:44.4,25214.72
16:44.4,25213.15
16:45.8,25213.15
16:46.5,25212.66
16:46.5,25212.66
16:47.8,25212.66
16:48.4,25214.03
16:48.7,25214.03
16:49.8,25214.03
16:50.5,25214.87
16:50.8,25214.87
16:51.8,25214.87
16:52.4,25213.52
16:53.0,25213.52
16:53.8,25213.52
16:54.5,25214.52
16:55.1,25214.52
16:55.8,25214.52
16:56.4,25213.83
16:57.3,25213.83
16:57.9,25213.83
16:58.5,25216.19
16:59.5,25216.19
16:59.8,25216.19
17:00.5,25214.71
17:01.6,25214.71
17:01.8,25214.71
17:02.5,25214.29
17:03.7,25214.29
17:03.7,25214.29
17:03.8,25214.29
17:04.6,25215.87
17:05.9,25215.87
17:05.9,25215.87
17:06.5,25217.05
17:06.9,25217.05
17:08.1,25217.05
17:08.4,25217.02
17:12.0,25217.02
17:12.0,25218.48
17:12.0,25217.02
17:12.0,25218.48
17:12.4,25218.48
17:12.4,25216.62
17:13.8,25216.62
17:14.5,25217.03
17:14.5,25217.03
17:15.8,25217.03
17:16.4,25222.57
17:16.7,25222.57
17:17.8,25222.57
17:18.5,25220.32
17:18.9,25220.32
17:19.8,25220.32
17:20.5,25220.44
17:21.0,25220.44
17:21.8,25220.44
17:22.4,25220.09
17:23.2,25220.09
17:23.8,25220.09
17:24.5,25218.97
17:25.3,25218.97
17:25.8,25218.97
17:26.4,25221.51
17:27.5,25221.51
17:27.9,25221.51
17:28.4,25220.96
17:29.7,25220.96
17:29.8,25220.96
17:30.4,25221.74
17:31.8,25221.74
17:31.8,25221.74
17:32.5,25222.68
17:33.8,25222.68
17:33.9,25222.68
17:34.4,25222.58
17:35.9,25222.58
17:36.1,25222.58
17:36.5,25224.31
17:37.8,25224.31
17:38.3,25224.31
17:38.4,25222.13
17:39.9,25222.13
17:40.5,25219.77
17:40.5,25219.77
17:41.9,25219.77
17:42.4,25221.13
17:42.5,25221.13
17:43.8,25221.13
17:44.5,25220.03
17:44.8,25220.03
17:45.9,25220.03
17:46.5,25219.13
17:46.9,25219.13
17:47.8,25219.13
17:48.5,25218.78
17:49.1,25218.78
17:49.8,25218.78
17:50.5,25222.49
17:51.2,25222.49
17:51.8,25222.49
17:52.4,25224.56
17:53.4,25224.56
17:53.8,25224.56
17:54.5,25230.45
17:55.5,25230.45
17:55.8,25230.45
17:56.4,25233
17:56.8,25233
17:57.6,25233
17:58.5,25234.18
17:59.8,25234.18
17:59.8,25234.18
18:00.4,25237.69
18:01.8,25237.69
18:01.9,25237.69
18:02.5,25242.36
18:03.7,25242.36
18:03.8,25242.36
18:04.1,25242.36
18:04.4,25247.63
18:05.8,25247.63
18:06.4,25247.63
18:06.4,25249.83
18:07.8,25249.83
18:08.4,25252.82
18:08.4,25252.82
18:09.8,25252.82
18:10.5,25254.95
18:10.6,25254.95
18:11.9,25254.95
18:12.8,25258.2
18:12.8,25258.2
18:12.8,25258.2
18:14.5,25261.01
18:15.0,25261.01
18:15.9,25261.01
18:16.4,25260.03
18:17.1,25260.03
18:17.8,25260.03
18:18.5,25255.02
18:19.3,25255.02
18:19.8,25255.02
18:20.5,25255.53
18:21.4,25255.53
18:21.8,25255.53
18:22.5,25257.35
18:23.6,25257.35
18:23.8,25257.35
18:24.6,25255.35
18:24.8,25255.35
18:25.7,25255.35
18:26.4,25257.25
18:28.0,25257.25
18:29.0,25257.25
18:29.1,25257.38
18:29.8,25257.38
18:30.1,25257.38
18:30.4,25257.49
18:31.8,25257.49
18:32.3,25257.49
18:32.4,25253.04
18:33.8,25253.04
18:34.4,25253.04
18:34.4,25255.07
18:35.9,25255.07
18:36.5,25256.15
18:36.5,25256.15
18:36.8,25256.15
18:38.4,25253.2
18:38.7,25253.2
18:39.8,25253.2
18:40.5,25254.51
18:40.8,25254.51
18:41.9,25254.51
18:42.5,25255.56
18:43.0,25255.56
18:43.8,25255.56
18:44.4,25259.1
18:45.2,25259.1
18:45.8,25259.1
18:46.4,25259.25
18:47.3,25259.25
18:47.8,25259.25
18:48.5,25260.74
18:49.4,25260.74
18:49.8,25260.74
18:50.5,25258.96
18:51.6,25258.96
18:51.8,25258.96
18:52.5,25257.28
18:53.7,25257.28
18:53.8,25257.28
18:54.4,25259.17
18:55.8,25259.17
18:55.9,25259.17
18:56.4,25260.71
18:57.9,25260.71
18:58.1,25260.71
18:58.4,25262.69
18:59.8,25262.69
19:00.2,25262.69
19:00.5,25261.26
19:01.8,25261.26
19:02.5,25261.26
19:02.6,25261.11
19:03.7,25261.11
19:03.8,25261.11
19:04.4,25260.36
19:04.5,25260.36
19:05.9,25260.36
19:06.5,25262.44
19:06.8,25262.44
19:07.8,25262.44
19:08.4,25263.22
19:08.8,25263.22
19:08.9,25263.22
19:10.5,25266.12
19:11.0,25266.12
19:11.8,25266.12
19:12.4,25265.63
19:13.2,25265.63
19:13.8,25265.63
19:14.4,25263.64
19:15.4,25263.64
19:15.9,25263.64
19:16.5,25266.48
19:16.8,25266.48
19:17.5,25266.48
19:18.5,25261.85
19:19.6,25261.85
19:19.8,25261.85
19:20.4,25263.55
19:21.8,25263.55
19:21.8,25263.55
19:22.5,25262.57
19:23.8,25262.57
19:23.9,25262.57
19:24.5,25262.1
19:25.8,25262.1
19:26.1,25262.1
19:26.4,25265.38
19:27.8,25265.38
19:28.3,25265.38
19:28.4,25262.58
19:29.8,25262.58
19:30.4,25262.58
19:30.4,25263.54
19:31.8,25263.54
19:32.5,25261.56
19:32.5,25261.56
19:33.8,25261.56
19:34.4,25257.18
19:34.7,25257.18
19:35.9,25257.18
19:36.5,25259.41
19:36.9,25259.41
19:37.8,25259.41
19:38.4,25257.34
19:39.0,25257.34
19:39.8,25257.34
19:40.4,25259.95
19:41.2,25259.95
19:41.8,25259.95
19:42.5,25256.83
19:43.4,25256.83
19:43.8,25256.83
19:44.5,25257.49
19:45.6,25257.49
19:45.8,25257.49
19:46.4,25259.39
19:47.6,25259.39
19:47.8,25259.39
19:48.5,25258.03
19:49.8,25258.03
19:49.8,25258.03
19:50.4,25258.63
19:51.8,25258.63
19:52.0,25258.63
19:52.5,25260.69
19:53.8,25260.69
19:54.1,25260.69
19:54.5,25258.44
19:55.8,25258.44
19:56.4,25258.44
19:56.4,25259.19
19:57.9,25259.19
19:58.4,25259.89
19:58.4,25259.89
19:59.8,25259.89
20:00.4,25259.31
20:00.7,25259.31
20:01.8,25259.31
20:02.4,25258.06
20:02.8,25258.06
20:03.7,25258.06
20:04.0,25258.06
20:04.4,25259.71
20:05.1,25259.71
20:05.9,25259.71
20:06.5,25260.88
20:07.2,25260.88
20:07.8,25260.88
20:08.4,25261.85
20:09.4,25261.85
20:09.9,25261.85
20:10.5,25262.64
20:11.5,25262.64
20:11.8,25262.64
20:12.4,25264.74
20:13.6,25264.74
20:13.8,25264.74
20:14.5,25264.11
20:15.8,25264.11
20:15.8,25264.11
20:16.4,25264.72
20:18.0,25264.72
20:18.0,25264.72
20:18.4,25264.84
20:19.8,25264.84
20:20.1,25264.84
20:20.4,25266.21
20:21.8,25266.21
20:22.2,25266.21
20:22.4,25265.16
20:22.9,25265.16
20:24.7,25265.16
20:24.7,25265.97
20:24.8,25265.97
20:26.5,25266.29
20:26.5,25266.29
20:27.9,25266.29
20:28.4,25263.74
20:28.7,25263.74
20:29.8,25263.74
20:30.4,25263.31
20:30.9,25263.31
20:31.8,25263.31
20:32.5,25266.3
20:33.0,25266.3
20:33.8,25266.3
20:34.4,25265.38
20:35.2,25265.38
20:35.8,25265.38
20:36.4,25265.11
20:36.8,25265.11
20:37.3,25265.11
20:38.4,25262.67
20:38.8,25262.67
20:39.6,25262.67
20:40.5,25261.19
20:41.7,25261.19
20:41.8,25261.19
20:42.4,25267.26
20:43.8,25267.26
20:43.8,25267.26
20:44.5,25264.97
20:45.8,25264.97
20:45.9,25264.97
20:46.4,25266.15
20:46.8,25266.15
20:48.2,25266.15
20:48.5,25267.55
20:49.8,25267.55
20:50.3,25267.55
20:50.4,25268.9
20:51.8,25268.9
20:52.5,25268.9
20:52.5,25266.74
20:53.8,25266.74
20:54.4,25267.66
20:54.6,25267.66
20:55.8,25267.66
20:56.5,25267.63
20:56.8,25267.63
20:57.9,25267.63
20:58.4,25267.02
20:58.9,25267.02
20:59.8,25267.02
21:00.4,25266.84
21:01.1,25266.84
21:01.8,25266.84
21:02.4,25268.18
21:03.2,25268.18
21:03.7,25268.18
21:03.8,25268.18
21:05.6,25268.64
21:05.6,25268.64
21:05.8,25268.64
21:06.4,25261.99
21:07.6,25261.99
21:07.8,25261.99
21:08.4,25262.06
21:09.1,25262.06
21:09.8,25262.06
21:10.4,25262.01
21:11.8,25262.01
21:11.9,25262.01
21:12.4,25260.51
21:13.8,25260.51
21:14.1,25260.51
21:14.5,25259.46
21:15.8,25259.46
21:16.2,25259.46
21:16.4,25262.13
21:17.9,25262.13
21:18.4,25262.13
21:18.4,25261.83
21:19.8,25261.83
21:20.4,25262.76
21:20.5,25262.76
21:21.9,25262.76
21:22.5,25262.28
21:22.7,25262.28
21:23.8,25262.28
21:24.4,25263.7
21:24.9,25263.7
21:25.8,25263.7
21:26.5,25263.81
21:27.1,25263.81
21:27.8,25263.81
21:28.4,25263.48
21:29.1,25263.48
21:29.8,25263.48
21:30.5,25264.07
21:31.4,25264.07
21:31.8,25264.07
21:32.5,25260.95
21:33.6,25260.95
21:33.8,25260.95
21:34.6,25259.01
21:35.7,25259.01
21:35.8,25259.01
21:36.5,25260.31
21:37.7,25260.31
21:37.8,25260.31
21:38.4,25261.54
21:40.0,25261.54
21:40.0,25261.54
21:40.4,25259.68
21:41.8,25259.68
21:42.0,25259.68
21:42.4,25259.35
21:43.8,25259.35
21:44.2,25259.35
21:44.5,25260.87
21:45.8,25260.87
21:46.4,25260.87
21:46.4,25258.47
21:46.8,25258.47
21:48.5,25253.18
21:48.5,25253.18
21:49.8,25253.18
21:50.4,25254.01
21:50.7,25254.01
21:53.8,25257.32
21:53.8,25254.01
21:53.8,25257.32
21:53.8,25257.32
21:54.6,25253.57
21:54.8,25253.57
21:55.1,25253.57
21:56.5,25251.32
21:57.3,25251.32
21:57.8,25251.32
21:58.4,25250.72
21:59.4,25250.72
21:59.8,25250.72
22:00.4,25252.18
22:01.5,25252.18
22:01.8,25252.18
22:02.5,25255
22:03.7,25255
22:03.7,25255
22:03.8,25255
22:04.5,25253.88
22:05.9,25253.88
22:05.9,25253.88
22:06.4,25254.86
22:06.9,25254.86
22:08.0,25254.86
22:08.4,25257.75
22:09.9,25257.75
22:10.2,25257.75
22:10.5,25256.66
22:11.8,25256.66
22:12.3,25256.66
22:12.4,25258.54
22:13.8,25258.54
22:14.5,25259.66
22:14.5,25259.66
22:15.8,25259.66
22:16.4,25258.68
22:16.6,25258.68
22:17.9,25258.68
22:18.5,25259.01
22:18.8,25259.01
22:19.8,25259.01
22:20.5,25258.1
22:20.9,25258.1
22:21.9,25258.1
22:22.5,25257.63
22:23.1,25257.63
22:23.8,25257.63
22:24.4,25261.67
22:25.2,25261.67
22:25.8,25261.67
22:26.5,25258.27
22:27.5,25258.27
22:27.9,25258.27
22:28.5,25256.66
22:29.6,25256.66
22:29.8,25256.66
22:30.4,25259.04
22:31.7,25259.04
22:31.8,25259.04
22:32.4,25258.35
22:33.8,25258.35
22:33.9,25258.35
22:34.5,25259.51
22:35.9,25259.51
22:36.0,25259.51
22:36.5,25259.36
22:37.8,25259.36
22:38.2,25259.36
22:38.4,25261.28
22:39.8,25261.28
22:40.4,25261.28
22:40.4,25259.65
22:41.8,25259.65
22:42.4,25260.83
22:42.5,25260.83
22:43.8,25260.83
22:44.5,25260.67
22:44.6,25260.67
22:45.9,25260.67
22:46.4,25261.01
22:46.8,25261.01
22:47.9,25261.01
22:48.5,25259.71
22:49.0,25259.71
22:49.8,25259.71
22:50.4,25260.5
22:51.1,25260.5
22:51.9,25260.5
22:52.5,25262.04
22:53.3,25262.04
22:53.8,25262.04
22:54.6,25265.1
22:55.4,25265.1
22:55.8,25265.1
22:56.5,25266.97
22:57.7,25266.97
22:57.8,25266.97
22:58.4,25267.57
22:59.8,25267.57
22:59.8,25267.57
23:00.5,25264.73
23:01.8,25264.73
23:01.9,25264.73
23:02.4,25263.01
23:03.7,25263.01
23:03.8,25263.01
23:04.2,25263.01
23:04.5,25265.26
23:05.8,25265.26
23:06.5,25265.26
23:06.5,25262.8
23:07.8,25262.8
23:08.5,25260.62
23:08.5,25260.62
23:08.9,25260.62
23:10.4,25259.62
23:10.7,25259.62
23:11.8,25259.62
23:12.4,25259.28
23:12.9,25259.28
23:13.8,25259.28
23:14.5,25257.74
23:15.0,25257.74
23:15.8,25257.74
23:16.4,25263.09
23:16.8,25263.09
23:17.1,25263.09
23:18.5,25259.9
23:19.3,25259.9
23:19.8,25259.9
23:20.4,25258.73
23:21.5,25258.73
23:21.9,25258.73
23:22.4,25260.44
23:23.6,25260.44
23:23.8,25260.44
23:24.4,25262.08
23:25.7,25262.08
23:25.8,25262.08
23:26.5,25262.05
23:27.9,25262.05
23:27.9,25262.05
23:28.4,25267.05
23:28.8,25267.05
23:30.1,25267.05
23:30.5,25265.45
23:31.8,25265.45
23:32.2,25265.45
23:32.4,25265.76
23:33.8,25265.76
23:34.4,25265.76
23:34.4,25269.81
23:35.9,25269.81
23:36.5,25270.14
23:36.5,25270.14
23:37.8,25270.14
23:38.5,25267.24
23:38.8,25267.24
23:42.0,25269.49
23:42.0,25267.24
23:42.0,25269.49
23:42.1,25269.49
23:42.4,25268.43
23:43.8,25268.43
23:43.8,25268.43
23:44.5,25270.44
23:45.2,25270.44
23:45.8,25270.44
23:46.4,25268.5
23:47.4,25268.5
23:47.9,25268.5
23:48.4,25270.3
23:49.4,25270.3
23:49.8,25270.3
23:50.4,25271.4
23:51.7,25271.4
23:51.9,25271.4
23:52.4,25270.95
23:53.8,25270.95
23:53.8,25270.95
23:54.4,25273.35
23:55.8,25273.35
23:55.9,25273.35
23:56.5,25273.17
23:57.8,25273.17
23:58.1,25273.17
23:58.4,25278.08
23:59.9,25278.08
24:00.3,25278.08
24:00.5,25276.75
24:01.8,25276.75
24:02.5,25276.75
24:02.5,25274.96
24:03.7,25274.96
24:03.8,25274.96
24:04.5,25276.24
24:04.6,25276.24
24:04.9,25276.24
24:06.4,25276.6
24:06.8,25276.6
24:07.8,25276.6
24:08.5,25277.3
24:09.0,25277.3
24:09.8,25277.3
24:10.4,25273.31
24:11.1,25273.31
24:11.8,25273.31
24:12.5,25274.3
24:13.3,25274.3
24:13.8,25274.3
24:14.4,25274.39
24:15.4,25274.39
24:18.0,25274.39
24:18.0,25274.82
24:18.0,25274.82
24:18.0,25274.82
24:18.5,25270.02
24:19.8,25270.02
24:20.1,25270.02
24:20.5,25269.88
24:21.9,25269.88
24:21.9,25269.88
24:22.5,25268.87
24:23.8,25268.87
24:24.0,25268.87
24:24.4,25264.49
24:25.8,25264.49
24:26.2,25264.49
24:26.5,25262.8
24:27.8,25262.8
24:29.2,25262.8
24:29.2,25263.59
24:29.8,25263.59
24:30.5,25260.46
24:30.5,25260.46
24:31.8,25260.46
24:32.4,25258.93
24:32.6,25258.93
24:36.0,25258.93
24:36.0,25260.49
24:36.0,25260.49
24:36.0,25260.49
24:36.4,25259.93
24:37.8,25259.93
24:37.8,25259.93
24:38.5,25260.52
24:38.9,25260.52
24:39.2,25260.52
24:40.5,25260.15
24:41.2,25260.15
24:41.8,25260.15
24:42.5,25259.59
24:43.5,25259.59
24:43.8,25259.59
24:44.5,25259.31
24:44.8,25259.31
24:45.6,25259.31
24:46.4,25259.29
24:46.9,25259.29
24:47.8,25259.29
24:48.5,25259.66
24:49.8,25259.66
24:49.9,25259.66
24:50.4,25257.74
24:50.9,25257.74
24:52.0,25257.74
24:52.5,25259.63
24:53.8,25259.63
24:54.2,25259.63
24:54.4,25260.24
24:55.8,25260.24
24:56.3,25260.24
24:56.4,25257.94
24:57.8,25257.94
24:58.4,25257.1
24:58.5,25257.1
24:59.8,25257.1
25:00.4,25260.15
25:00.6,25260.15
25:01.8,25260.15
25:02.4,25260.45
25:02.8,25260.45
25:03.7,25260.45
25:03.8,25260.45
25:04.4,25260.42
25:04.8,25260.42
25:05.0,25260.42
25:06.4,25260.89
25:06.8,25260.89
25:07.1,25260.89
25:08.4,25257.98
25:09.3,25257.98
25:09.8,25257.98
25:10.4,25256.49
25:11.4,25256.49
25:11.8,25256.49
25:12.4,25258.26
25:13.6,25258.26
25:13.8,25258.26
25:14.4,25257.8
25:15.8,25257.8
25:15.8,25257.8
25:16.4,25257.51
25:17.8,25257.51
25:17.9,25257.51
25:18.4,25256.88
25:19.8,25256.88
25:20.1,25256.88
25:20.4,25254.5
25:21.8,25254.5
25:22.2,25254.5
25:22.4,25254.58
25:22.8,25254.58
25:24.4,25254.58
25:24.4,25253.06
25:25.8,25253.06
25:26.4,25252.01
25:26.5,25252.01
25:27.8,25252.01
25:28.4,25252.55
25:28.7,25252.55
25:29.8,25252.55
25:30.4,25253.89
25:30.9,25253.89
25:31.8,25253.89
25:32.4,25253.88
25:33.0,25253.88
25:33.8,25253.88
25:34.4,25253.61
25:34.8,25253.61
25:35.2,25253.61
25:36.4,25252.02
25:37.3,25252.02
25:37.8,25252.02
25:38.5,25251.23
