local_ts,symbol,ex_time,price,interval_s,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5
1763692663990,sz159920,10:37:42,1.558,2.992,1600,2492,1.558,1.557,6473500,1.556,14710100,1.555,12944000,1.554,5751900,1.553,2233900,1.558,7449900,1.559,9041700,1.560,9541200,1.561,5345900,1.562,1996900
1763692666961,sz159920,10:37:45,1.558,2.971,0,0,1.558,1.557,5650900,1.556,14760300,1.555,13044000,1.554,5841900,1.553,2233900,1.558,10126200,1.559,9051700,1.560,9541200,1.561,2669600,1.562,1996900
1763692669934,sz159920,10:37:48,1.558,2.973,0,0,1.558,1.557,877900,1.556,14948000,1.555,13777000,1.554,9841900,1.553,2233900,1.558,10226200,1.559,9051700,1.560,9441200,1.561,2669600,1.562,1996900
1763692672963,sz159920,10:37:51,1.558,3.029,5100,7940,1.557,1.557,872900,1.556,14948000,1.555,13737200,1.554,9841900,1.553,2233900,1.558,10226100,1.559,9056700,1.560,9441200,1.561,2669600,1.562,1996900
1763692676052,sz159920,10:37:54,1.557,3.089,45600,70999,1.557,1.557,5753100,1.556,14948000,1.555,13737200,1.554,5841900,1.553,2233900,1.558,8015400,1.559,9056700,1.560,9441200,1.561,4669600,1.562,1996900
1763692679122,sz159920,10:37:57,1.557,3.07,6500,10120,1.557,1.557,1770400,1.556,14948000,1.555,13797200,1.554,9842100,1.553,2233900,1.558,10015400,1.559,9056700,1.560,9441200,1.561,2669600,1.562,1996900
1763692682050,sz159920,10:38:00,1.558,2.928,311800,485573,1.5573,1.557,1177700,1.556,14948000,1.555,13797200,1.554,9842100,1.553,2233900,1.558,9914300,1.559,9056700,1.560,9441200,1.561,2669600,1.562,1996900
1763692685061,sz159920,10:38:03,1.558,3.012,300,467,1.558,1.557,737700,1.556,14948000,1.555,13797200,1.554,9842100,1.553,2233900,1.558,10914000,1.559,9176700,1.560,9441200,1.561,2669600,1.562,1502600
1763692688050,sz159920,10:38:06,1.557,2.989,737800,1148754,1.557,1.556,14195400,1.555,13797900,1.554,9842100,1.553,2303900,1.552,2234300,1.557,12300,1.558,10916600,1.559,9187800,1.560,9356200,1.561,2585800
1763692691068,sz159920,10:38:09,1.557,3.018,0,0,1.557,1.556,13717800,1.555,13733500,1.554,10006500,1.553,2303900,1.552,2234300,1.557,12300,1.558,10916600,1.559,8917000,1.560,8559000,1.561,2585800
1763692694174,sz159920,10:38:12,1.557,3.107,0,0,1.557,1.556,9717800,1.555,13733500,1.554,10106500,1.553,2303900,1.552,2234300,1.557,4457900,1.558,11160000,1.559,8917000,1.560,5559000,1.561,2585800
1763692697144,sz159920,10:38:15,1.557,2.97,128600,200230,1.557,1.556,7417800,1.555,15033500,1.554,11163000,1.553,5303900,1.552,2234300,1.557,7006800,1.558,8487200,1.559,9411300,1.560,5559000,1.561,2585800
1763692700059,sz159920,10:38:18,1.556,2.915,62700,97563,1.556,1.556,2721500,1.555,14969100,1.554,11697700,1.553,9393900,1.552,2234300,1.557,9101800,1.558,8541500,1.559,9597000,1.560,3469000,1.561,2335800
1763692703185,sz159920,10:38:21,1.556,3.126,67000,104252,1.556,1.556,2411200,1.555,14969100,1.554,11757300,1.553,9393900,1.552,2234300,1.557,9101800,1.558,8541500,1.559,9597000,1.560,2882700,1.561,1841600
1763692706068,sz159920,10:38:24,1.556,2.883,0,0,1.556,1.556,2405200,1.555,14972100,1.554,11757300,1.553,9402200,1.552,2234300,1.557,9688100,1.558,8541500,1.559,9597000,1.560,2840200,1.561,1841600
1763692709124,sz159920,10:38:27,1.557,3.056,2000,3114,1.557,1.556,6405200,1.555,14969100,1.554,11757300,1.553,5402200,1.552,2234300,1.557,7099800,1.558,9035700,1.559,9597000,1.560,4840200,1.561,1841600
1763692712094,sz159920,10:38:30,1.557,2.97,50000,77850,1.557,1.556,9291900,1.555,13733500,1.554,11692800,1.553,5402200,1.552,2234300,1.557,4920800,1.558,11271300,1.559,9661300,1.560,4840200,1.561,1841600
1763692715270,sz159920,10:38:33,1.556,3.176,600,933,1.556,1.556,6994300,1.555,15033500,1.554,11692800,1.553,2402200,1.552,2234500,1.557,7220800,1.558,8971300,1.559,9663300,1.560,4840200,1.561,1841600
1763692719490,sz159920,10:38:36,1.557,4.221,500,778,1.557,1.556,9294300,1.555,13978100,1.554,11692800,1.553,5402200,1.552,2234500,1.557,4187300,1.558,11271300,1.559,9663300,1.560,4843200,1.561,1841600
1763692720696,sz159920,10:38:39,1.556,1.205,216000,336096,1.556,1.556,6779300,1.555,15278100,1.554,11757300,1.553,5402200,1.552,2234500,1.557,7220300,1.558,9040600,1.559,9663300,1.560,4840000,1.561,1841600
1763692723666,sz159920,10:38:42,1.556,2.97,0,0,1.556,1.556,9079300,1.555,13978100,1.554,11696000,1.553,5402200,1.552,2234500,1.557,3819800,1.558,11657000,1.559,9437700,1.560,4840000,1.561,1841600
1763692726580,sz159920,10:38:45,1.557,2.914,13400,20863,1.557,1.556,12079300,1.555,13978200,1.554,11696000,1.553,2402200,1.552,2234600,1.557,361400,1.558,11657000,1.559,9437700,1.560,7840000,1.561,1841600
1763692729561,sz159920,10:38:48,1.556,2.981,237400,369395,1.556,1.556,11842900,1.555,14174500,1.554,11696000,1.553,2402200,1.552,2234600,1.557,107700,1.558,11657000,1.559,9437700,1.560,7842300,1.561,1841600
1763692732567,sz159920,10:38:51,1.557,3.006,65400,101772,1.5562,1.556,11787500,1.555,14183300,1.554,11696400,1.553,2402200,1.552,2239600,1.557,3546700,1.558,11657000,1.559,9437700,1.560,4842300,1.561,1841600
1763692735556,sz159920,10:38:54,1.557,2.989,3300,5138,1.557,1.556,8798200,1.555,14215300,1.554,11696400,1.553,5402200,1.552,2239600,1.557,3769000,1.558,11657000,1.559,9437700,1.560,4842300,1.561,1841600
1763692738559,sz159920,10:38:57,1.557,3.003,13500,21006,1.556,1.556,8785300,1.555,14081300,1.554,11696400,1.553,5402200,1.552,2239600,1.557,7179400,1.558,8979500,1.559,9437700,1.560,4842300,1.561,1841600
1763692741585,sz159920,10:39:00,1.557,3.026,0,0,1.557,1.556,11785300,1.555,14081300,1.554,11696400,1.553,2402200,1.552,2239600,1.557,698900,1.558,11657000,1.559,9437700,1.560,7842300,1.561,1841600
1763692744563,sz159920,10:39:03,1.557,2.978,2000,3114,1.557,1.556,6485300,1.555,15370400,1.554,11696400,1.553,5402200,1.552,2239600,1.557,7177400,1.558,8979500,1.559,9437700,1.560,4842300,1.561,1841600
1763692747599,sz159920,10:39:06,1.557,3.036,0,0,1.557,1.556,11795300,1.555,14070500,1.554,11696400,1.553,2402200,1.552,2239600,1.557,7184400,1.558,8979500,1.559,9437700,1.560,4842300,1.561,1841600
1763692750903,sz159920,10:39:09,1.556,3.304,118100,183763,1.556,1.556,6377200,1.555,15322300,1.554,11760900,1.553,5402200,1.552,2239600,1.557,7184400,1.558,9043800,1.559,9373400,1.560,4842300,1.561,1841600
1763692753758,sz159920,10:39:12,1.556,2.855,0,0,1.556,1.556,6377800,1.555,15322300,1.554,11760900,1.553,5402200,1.552,2239600,1.557,7184400,1.558,9043800,1.559,9373400,1.560,4855400,1.561,1841600
1763692756982,sz159920,10:39:15,1.557,3.224,500,778,1.557,1.556,1791500,1.555,15322600,1.554,11760900,1.553,9402200,1.552,2239600,1.557,9917000,1.558,9043800,1.559,9373400,1.560,2855400,1.561,1841600
1763692760002,sz159920,10:39:18,1.557,3.02,54700,85167,1.557,1.556,5794700,1.555,15322600,1.554,11760900,1.553,5402200,1.552,2239600,1.557,7335900,1.558,9062300,1.559,9373400,1.560,4855400,1.561,1841600
1763692763089,sz159920,10:39:21,1.557,3.087,400,622,1.557,1.556,1805700,1.555,15322600,1.554,11760900,1.553,9402200,1.552,2239600,1.557,9921800,1.558,9019800,1.559,9373400,1.560,2855400,1.561,1841600
1763692766023,sz159920,10:39:24,1.557,2.934,3900,6072,1.557,1.556,1073700,1.555,15293300,1.554,12493900,1.553,9402200,1.552,2239600,1.557,9973200,1.558,9019800,1.559,9373400,1.560,2855400,1.561,1841600
1763692768985,sz159920,10:39:27,1.556,2.962,5500,8558,1.556,1.556,998200,1.555,15293300,1.554,12493900,1.553,9402200,1.552,2239600,1.557,9973200,1.558,9019800,1.559,9373400,1.560,2855400,1.561,1841600
1763692772002,sz159920,10:39:30,1.556,3.017,331800,516280,1.556,1.556,291400,1.555,14914000,1.554,12493900,1.553,9402200,1.552,2239600,1.557,10973200,1.558,9019800,1.559,9448500,1.560,2855400,1.561,1841600
1763692775070,sz159920,10:39:33,1.556,3.068,43900,68308,1.556,1.556,197500,1.555,14584700,1.554,12493900,1.553,9402200,1.552,2239600,1.557,10987600,1.558,9019800,1.559,9448500,1.560,2855400,1.561,1841600
1763692778243,sz159920,10:39:36,1.556,3.174,0,0,1.556,1.556,261400,1.555,15349300,1.554,12493900,1.553,9402200,1.552,2239600,1.557,10173100,1.558,9019800,1.559,9448500,1.560,2855400,1.561,1841600
1763692781213,sz159920,10:39:39,1.556,2.97,7200,11203,1.556,1.556,254400,1.555,15327700,1.554,12543900,1.553,9402200,1.552,2239600,1.557,9947300,1.558,9019800,1.559,9448500,1.560,2855400,1.561,1841600
1763692784192,sz159920,10:39:42,1.557,2.978,900,1401,1.557,1.556,629400,1.555,15328700,1.554,12543900,1.553,9402200,1.552,2239600,1.557,9946400,1.558,9019800,1.559,9448500,1.560,2855400,1.561,1841600
1763692786040,sz159920,10:39:42,1.557,1.848,0,0,1.557,1.556,629400,1.555,15328700,1.554,12543900,1.553,9402200,1.552,2239600,1.557,9946400,1.558,9019800,1.559,9448500,1.560,2855400,1.561,1841600
1763692787260,sz159920,10:39:45,1.557,1.22,0,0,1.557,1.556,639400,1.555,15328700,1.554,12543900,1.553,9402200,1.552,2239600,1.557,9946400,1.558,9019800,1.559,9448500,1.560,2855400,1.561,1841600
1763692789618,sz159920,10:39:48,1.556,2.358,225600,351033,1.556,1.556,38800,1.555,15331300,1.554,12543900,1.553,9402200,1.552,2239600,1.557,9949000,1.558,9027200,1.559,9451500,1.560,2855400,1.561,1841600
1763692793647,sz159920,10:39:51,1.556,4.029,0,0,1.556,1.556,10000,1.555,14580700,1.554,12543900,1.553,9490300,1.552,2239600,1.557,10959000,1.558,9187200,1.559,9451500,1.560,2855400,1.561,1841600
1763692795529,sz159920,10:39:54,1.556,1.883,11900,18516,1.556,1.555,14580700,1.554,12543900,1.553,9510300,1.552,2309600,1.551,2993000,1.556,13100,1.557,11059000,1.558,9187200,1.559,9341500,1.560,2785400
1763692798500,sz159920,10:39:57,1.556,2.971,6600,10269,1.556,1.555,14580700,1.554,12502800,1.553,9574700,1.552,2309600,1.551,2993000,1.556,6500,1.557,11059000,1.558,9251400,1.559,9277300,1.560,2785400
1763692801534,sz159920,10:40:00,1.556,3.034,6500,10114,1.556,1.556,505400,1.555,15339300,1.554,12453800,1.553,9574700,1.552,2239600,1.557,10059000,1.558,9261400,1.559,9277300,1.560,2855400,1.561,1841600
1763692804534,sz159920,10:40:03,1.556,3.0,3300,5135,1.5562,1.556,1168900,1.555,15339300,1.554,12518200,1.553,9510300,1.552,2362100,1.557,11069500,1.558,9197200,1.559,9341500,1.560,2855400,1.561,1841600
1763692807548,sz159920,10:40:06,1.556,3.014,0,0,1.556,1.556,1179900,1.555,15339300,1.554,12495900,1.553,9510300,1.552,2362100,1.557,10070600,1.558,9197200,1.559,9341500,1.560,2855400,1.561,1841600
1763692810511,sz159920,10:40:09,1.556,2.964,69900,108764,1.556,1.556,5843100,1.555,15339300,1.554,12495900,1.553,5510300,1.552,2362100,1.557,10070600,1.558,9197200,1.559,9341500,1.560,2855400,1.561,1841600
1763692813537,sz159920,10:40:12,1.556,3.026,2900,4512,1.556,1.556,5998700,1.555,15339300,1.554,12495900,1.553,5510300,1.552,2401600,1.557,7970600,1.558,9197200,1.559,9461500,1.560,4855400,1.561,1841600
1763692816520,sz159920,10:40:15,1.557,2.983,100,155,1.557,1.556,6595600,1.555,15339300,1.554,12497900,1.553,5510300,1.552,2401600,1.557,7384200,1.558,9197200,1.559,9461500,1.560,4855400,1.561,1841600
1763692819550,sz159920,10:40:18,1.556,3.03,600900,935000,1.556,1.556,11670000,1.555,14103700,1.554,12433400,1.553,2510300,1.552,2401600,1.557,598700,1.558,11810400,1.559,9275800,1.560,7855400,1.561,2091600
1763692822538,sz159920,10:40:21,1.557,2.988,93400,145423,1.557,1.556,12931000,1.555,14103700,1.554,12433400,1.553,2511800,1.552,2401600,1.557,505300,1.558,10810400,1.559,9275800,1.560,7855800,1.561,2091600
1763692825538,sz159920,10:40:24,1.557,3.0,0,0,1.557,1.556,13084200,1.555,14100800,1.554,12433400,1.553,2535200,1.552,2401600,1.557,505300,1.558,10810400,1.559,9275800,1.560,7855800,1.561,2091600
1763692828519,sz159920,10:40:27,1.557,2.981,505300,786752,1.557,1.557,5928000,1.556,13268300,1.555,14054200,1.554,6484300,1.553,2375200,1.558,8226700,1.559,9275800,1.560,8532100,1.561,4161600,1.562,1474600
1763692831485,sz159920,10:40:30,1.557,2.966,0,0,1.557,1.557,6604300,1.556,14802300,1.555,14056700,1.554,5859700,1.553,2375200,1.558,5136900,1.559,9147300,1.560,9393500,1.561,4251600,1.562,1474600
1763692834534,sz159920,10:40:33,1.558,3.05,4800,7478,1.558,1.557,2146400,1.556,14208500,1.555,14121100,1.554,9859700,1.553,2375200,1.558,10718400,1.559,8668300,1.560,9329300,1.561,2251600,1.562,1474600
1763692837555,sz159920,10:40:36,1.557,3.02,9000,14013,1.557,1.557,1178000,1.556,14269600,1.555,14121100,1.554,9859700,1.553,2375200,1.558,10718400,1.559,8668300,1.560,9329300,1.561,2161600,1.562,1474600
1763692840532,sz159920,10:40:39,1.557,2.977,24000,37368,1.557,1.557,1245000,1.556,14269600,1.555,14121100,1.554,9859700,1.553,2375200,1.558,10721400,1.559,8668300,1.560,9329300,1.561,2251600,1.562,1474600
1763692843734,sz159920,10:40:42,1.558,3.202,100,155,1.558,1.557,1373400,1.556,14273500,1.555,14121100,1.554,9859700,1.553,2375200,1.558,10721300,1.559,8668300,1.560,9329300,1.561,2251600,1.562,1474600
1763692846771,sz159920,10:40:45,1.558,3.037,0,0,1.558,1.557,8284600,1.556,13144800,1.555,14056700,1.554,2859700,1.553,2375200,1.558,2835000,1.559,10904000,1.560,9143500,1.561,7251600,1.562,1724600
1763692849722,sz159920,10:40:48,1.558,2.952,0,0,1.558,1.557,5856200,1.556,14380900,1.555,13922100,1.554,5859700,1.553,2375200,1.558,8147200,1.559,8668300,1.560,9329300,1.561,4251600,1.562,1474600
1763692852812,sz159920,10:40:51,1.558,3.09,128300,199891,1.558,1.557,5958000,1.556,14380900,1.555,13922100,1.554,5860100,1.553,2375200,1.558,8018900,1.559,8668300,1.560,9329400,1.561,4251600,1.562,1474600
1763692855737,sz159920,10:40:54,1.558,2.925,0,0,1.558,1.557,1382800,1.556,14380900,1.555,13922100,1.554,9860100,1.553,2375200,1.558,10445200,1.559,8668300,1.560,9329400,1.561,2251600,1.562,1474600
1763692858742,sz159920,10:40:57,1.558,3.005,0,0,1.558,1.557,1401200,1.556,14380900,1.555,13922100,1.554,9860100,1.553,2375200,1.558,10445200,1.559,8828300,1.560,9329400,1.561,2251600,1.562,1474600
1763692860105,sz159920,10:40:57,1.558,1.363,0,0,1.558,1.557,1401200,1.556,14380900,1.555,13922100,1.554,9860100,1.553,2375200,1.558,10445200,1.559,8828300,1.560,9329400,1.561,2251600,1.562,1474600
1763692862074,sz159920,10:41:00,1.558,1.97,3200,4985,1.558,1.557,5407700,1.556,14380900,1.555,13922100,1.554,5860100,1.553,2375200,1.558,7855700,1.559,8828300,1.560,9329400,1.561,4251600,1.562,1474600
1763692864797,sz159920,10:41:03,1.557,2.723,3500,5449,1.557,1.557,5992500,1.556,14381900,1.555,13923100,1.554,5860100,1.553,2375200,1.558,7933600,1.559,8828300,1.560,9329400,1.561,4251600,1.562,1474600
1763692867787,sz159920,10:41:06,1.557,2.99,0,0,1.557,1.557,228200,1.556,14351900,1.555,13923100,1.554,9860100,1.553,2376200,1.558,10519900,1.559,8828300,1.560,9329400,1.561,2251600,1.562,1474600
1763692870835,sz159920,10:41:09,1.557,3.048,0,0,1.557,1.557,228200,1.556,14351900,1.555,13923100,1.554,9860100,1.553,2376200,1.558,11614300,1.559,8828300,1.560,9329400,1.561,2251600,1.562,1474600
1763692873768,sz159920,10:41:12,1.558,2.933,200,311,1.558,1.557,2395800,1.556,14351900,1.555,13923100,1.554,9860100,1.553,2376200,1.558,11614100,1.559,8828300,1.560,9349400,1.561,2251600,1.562,1474600
1763692876876,sz159920,10:41:15,1.558,3.108,500,779,1.558,1.557,2683100,1.556,14351900,1.555,13923100,1.554,9860100,1.553,2376200,1.558,11613600,1.559,8828300,1.560,9349400,1.561,2161600,1.562,1474600
1763692879762,sz159920,10:41:18,1.558,2.886,0,0,1.558,1.557,3506100,1.556,14351900,1.555,13926100,1.554,9860100,1.553,2376200,1.558,10613600,1.559,8830700,1.560,9349400,1.561,2251600,1.562,1474600
1763692882819,sz159920,10:41:21,1.557,3.057,2100,3270,1.5574,1.557,3414800,1.556,14351900,1.555,13926100,1.554,9860100,1.553,2369700,1.558,10612800,1.559,8830700,1.560,9349400,1.561,2161600,1.562,1474600
1763692885986,sz159920,10:41:24,1.557,3.168,9000,14014,1.5571,1.557,2681800,1.556,14332600,1.555,13926100,1.554,9860100,1.553,2369700,1.558,10611800,1.559,8830700,1.560,9349400,1.561,2161600,1.562,1474600
1763692889062,sz159920,10:41:27,1.558,3.075,100,155,1.558,1.557,3604800,1.556,14332600,1.555,13926100,1.554,9860100,1.553,2369700,1.558,10611700,1.559,8830700,1.560,9349400,1.561,2251600,1.562,1474600
1763692891973,sz159920,10:41:30,1.557,2.911,100,155,1.557,1.557,2871700,1.556,14332600,1.555,13926100,1.554,9860200,1.553,2369700,1.558,11611700,1.559,8830700,1.560,9349400,1.561,2251600,1.562,1474600
1763692897981,sz159920,10:41:36,1.557,6.009,600,934,1.557,1.557,2499100,1.556,14339800,1.555,13926100,1.554,9860200,1.553,2369700,1.558,11593200,1.559,8830700,1.560,9349400,1.561,2251600,1.562,1474600
1763692901247,sz159920,10:41:39,1.557,3.265,0,0,1.557,1.557,2499300,1.556,13584600,1.555,13926100,1.554,9860200,1.553,2369700,1.558,11593200,1.559,8830700,1.560,9349400,1.561,2251600,1.562,1474600
1763692904216,sz159920,10:41:42,1.558,2.969,10000,15580,1.558,1.557,2429300,1.556,14339800,1.555,13926100,1.554,9890200,1.553,2369700,1.558,11583200,1.559,8830700,1.560,9349400,1.561,2161600,1.562,1474600
1763692907289,sz159920,10:41:45,1.558,3.073,0,0,1.558,1.557,2522300,1.556,13207100,1.555,13926100,1.554,9890200,1.553,2369700,1.558,11583200,1.559,8830700,1.560,9349400,1.561,2251600,1.562,1474600
1763692909806,sz159920,10:41:48,1.557,2.517,2522300,3927221,1.557,1.556,13107100,1.555,13926100,1.554,10080200,1.553,2439700,1.552,2402000,1.557,733000,1.558,11750700,1.559,8830700,1.560,8616400,1.561,2151600
1763692912819,sz159920,10:41:51,1.558,3.012,6400,9971,1.558,1.556,13107100,1.555,13861700,1.554,10144600,1.553,2439700,1.552,2402000,1.558,11744300,1.559,8894900,1.560,8552200,1.561,2221600,1.562,1474600
1763692915805,sz159920,10:41:54,1.558,2.987,0,0,1.558,1.556,9807100,1.555,16161700,1.554,10614800,1.553,2454200,1.552,2402000,1.557,3919400,1.558,9066600,1.559,8830700,1.560,8616400,1.561,2151600
1763692918861,sz159920,10:41:57,1.557,3.055,2500,3892,1.557,1.556,9808100,1.555,15161700,1.554,11085000,1.553,2454200,1.552,2402000,1.557,3916900,1.558,9066600,1.559,8894900,1.560,8552200,1.561,2151600
1763692922137,sz159920,10:42:00,1.557,3.276,7800,12144,1.557,1.556,9808100,1.555,15161700,1.554,11144600,1.553,2454200,1.552,2402000,1.557,3909100,1.558,9066600,1.559,8894900,1.560,8552200,1.561,2151600
1763692925119,sz159920,10:42:03,1.557,2.983,0,0,1.557,1.556,9808100,1.555,15161700,1.554,11730900,1.553,2454200,1.552,2402000,1.557,3909100,1.558,9066600,1.559,8894900,1.560,8552200,1.561,2151600
1763692928178,sz159920,10:42:06,1.557,3.059,0,0,1.557,1.556,5089500,1.555,15098300,1.554,11795400,1.553,6454200,1.552,2402000,1.557,5909100,1.558,9130900,1.559,9080600,1.560,5965900,1.561,1901600
1763692931148,sz159920,10:42:09,1.557,2.97,85700,133364,1.5562,1.556,677300,1.555,14391700,1.554,12528400,1.553,9678400,1.552,2402000,1.557,10669700,1.558,9060900,1.559,8980600,1.560,2875900,1.561,1901600
1763692934117,sz159920,10:42:12,1.557,2.97,0,0,1.557,1.556,677300,1.555,14391700,1.554,12528400,1.553,9678400,1.552,2402000,1.557,10676300,1.558,9060900,1.559,8980600,1.560,2875900,1.561,1901600
1763692936052,sz159920,10:42:12,1.557,1.935,0,0,1.557,1.556,677300,1.555,14391700,1.554,12528400,1.553,9678400,1.552,2402000,1.557,10676300,1.558,9060900,1.559,8980600,1.560,2875900,1.561,1901600
1763692937292,sz159920,10:42:15,1.557,1.24,3000,4671,1.557,1.556,4865300,1.555,15146300,1.554,12528400,1.553,6678400,1.552,2402000,1.557,9594400,1.558,9060900,1.559,9080600,1.560,2875900,1.561,1901600
1763692940159,sz159920,10:42:18,1.557,2.867,15800,24600,1.557,1.556,1865300,1.555,15146300,1.554,12528400,1.553,9678400,1.552,2402000,1.557,9579900,1.558,9063900,1.559,9080600,1.560,2875900,1.561,1901600
1763692943230,sz159920,10:42:21,1.556,3.072,3200,4979,1.556,1.556,4862100,1.555,15161300,1.554,12528400,1.553,6678400,1.552,2402000,1.557,9579900,1.558,9063900,1.559,9080600,1.560,2875900,1.561,1901600
1763692946101,sz159920,10:42:24,1.556,2.87,0,0,1.556,1.556,4766400,1.555,15161300,1.554,12528400,1.553,6678400,1.552,2402000,1.557,6580800,1.558,9063900,1.559,9080600,1.560,2875900,1.561,1901600
1763692949107,sz159920,10:42:27,1.556,3.007,0,0,1.556,1.556,4766400,1.555,15155300,1.554,12528400,1.553,6678400,1.552,2402000,1.557,9580800,1.558,9063900,1.559,9080600,1.560,2875900,1.561,1901600
1763692952241,sz159920,10:42:30,1.556,3.134,15500,24118,1.556,1.556,1752000,1.555,15155300,1.554,12528400,1.553,9678400,1.552,2402000,1.557,9580800,1.558,9063900,1.559,9080600,1.560,2875900,1.561,1901600
1763692954832,sz159920,10:42:33,1.556,2.591,0,0,1.556,1.556,4776000,1.555,15219700,1.554,12463900,1.553,6588400,1.552,2402000,1.557,6491800,1.558,8999600,1.559,9144900,1.560,5875900,1.561,1901600
1763692957839,sz159920,10:42:36,1.556,3.006,1300,2022,1.556,1.556,8774700,1.555,15219700,1.554,12467900,1.553,2678400,1.552,2402000,1.557,5995500,1.558,8999600,1.559,9144900,1.560,5875900,1.561,1901600
1763692960824,sz159920,10:42:39,1.556,2.985,3000,4668,1.556,1.556,9448000,1.555,15219700,1.554,12467900,1.553,2588400,1.552,2402000,1.557,3905500,1.558,8987400,1.559,9144900,1.560,7965900,1.561,1901600
